SimulationName,Season,EnvType
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1951,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1951,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1951,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1951,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1951,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1951,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1951,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1951,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1951,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1951,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1952,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1952,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1952,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1952,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1952,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1952,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1952,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1952,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1952,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1952,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1952,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1952,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1952,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1952,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1952,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1953,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1953,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1953,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1953,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1953,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1953,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1953,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1953,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1954,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1954,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1954,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1954,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1955,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1956,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1956,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1956,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1956,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1957,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1957,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1957,3
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1957,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1957,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1957,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1957,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1957,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1957,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1957,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1957,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1958,3
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1958,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1958,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1958,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1958,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1958,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1958,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1959,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1959,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1959,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1959,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1959,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1960,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1960,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1960,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1960,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1960,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1960,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1960,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1960,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1960,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1961,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1962,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1962,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1963,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1963,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1963,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1963,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1963,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1963,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1965,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1966,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1966,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1966,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1966,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1966,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1966,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1966,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1966,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1967,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1967,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1967,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1967,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1967,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1967,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1967,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1967,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1967,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1968,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1968,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1968,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1969,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1969,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1969,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1969,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1971,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1971,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1972,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1972,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1972,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1972,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1972,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1972,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1972,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1973,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1973,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1973,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1973,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1974,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1974,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1974,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1974,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1974,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1974,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1974,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1974,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1976,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1976,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1976,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1976,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1976,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1976,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1976,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1976,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1976,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1976,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1976,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1977,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1977,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1977,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1977,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1977,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1977,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1978,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1978,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1978,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1978,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1978,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1979,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1979,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1979,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1979,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1979,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1980,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1980,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1980,3
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1980,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1981,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1981,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1981,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1981,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1981,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1982,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1982,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1982,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1982,3
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1982,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1982,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1982,3
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1982,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1983,3
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1983,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1984,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1984,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1984,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1984,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1984,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1984,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1985,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1985,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1985,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1985,3
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1985,3
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1985,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1985,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1985,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1985,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1986,3
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1986,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1986,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1986,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1986,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1986,3
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1986,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1987,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1987,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1987,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1987,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1987,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1987,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1987,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1988,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1989,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1989,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1989,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1990,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1990,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1990,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1990,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1990,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1990,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1990,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1990,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1990,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1990,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1990,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1991,3
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1992,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1992,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1993,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1993,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1993,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1993,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1993,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1993,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1993,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1993,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1993,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1993,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1994,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1994,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1995,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1995,3
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1995,3
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1995,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1995,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1996,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1996,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1997,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1997,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1997,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1997,3
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1997,3
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1997,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1998,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1998,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1998,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1998,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1998,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1999,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1999,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1999,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,2000,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,2000,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,2000,3
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,2001,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,2001,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,2001,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,2001,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,2002,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,2002,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,2002,3
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,2002,3
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,2002,3
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,2002,3
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,2002,3
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,2002,3
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,2002,3
