SimulationName,Season,EnvType
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1933,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1933,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1933,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1933,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1933,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1933,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1933,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1933,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1933,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1933,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1933,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1933,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1933,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1933,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1933,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1933,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1933,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1934,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1934,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1934,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1934,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1934,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1934,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1934,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1934,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1934,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1934,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1934,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1935,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1935,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1935,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1935,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1935,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1935,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1936,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1936,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1936,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1936,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1936,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1936,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1936,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1937,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1937,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1937,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1937,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1938,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1938,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1938,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1938,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1938,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1938,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1938,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1938,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1939,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1939,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1939,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1939,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1939,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1939,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1939,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1939,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1939,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1939,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1939,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1939,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1939,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1939,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1939,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1939,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1939,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1939,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1939,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1939,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1940,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1940,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1940,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1940,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1940,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1940,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1940,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1940,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1940,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1940,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1940,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1941,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1941,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1941,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1941,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1941,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1941,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1941,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1941,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1941,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1941,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1941,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1942,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1942,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1942,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1942,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1942,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1942,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1942,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1942,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1942,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1943,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1943,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1943,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1943,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1943,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1943,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1943,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1943,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1943,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1943,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1944,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1944,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1944,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1944,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1944,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1944,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1944,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1944,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1944,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1944,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1945,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1945,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1945,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1945,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1945,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1945,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1945,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1945,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1945,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1945,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1945,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1945,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1945,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1946,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1946,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1946,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1946,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1946,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1946,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1946,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1946,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1946,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1946,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1946,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1946,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1946,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1946,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1947,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1947,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1947,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1947,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1947,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1947,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1947,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1947,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1947,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1947,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1947,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1947,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1948,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1948,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1948,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1948,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1948,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1948,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1948,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1948,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1948,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1948,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1948,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1948,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1948,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1948,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1948,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1948,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1948,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1948,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1948,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1949,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1949,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1949,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1949,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1949,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1949,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1949,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1949,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1949,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1949,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1949,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1949,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1949,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1949,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1949,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1949,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1949,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1949,1
